	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00180	0.068387	0.147404	0.825231	0.123705	0.1134925	0.5805835	0.190674	0.159615	0.084528	0.020835	1	0.022222	0.0439105	0.183638	0.069264	0.0871775	0.1086195	0.0839495	0.047619	0.08205	0.013158	0.021739	0.0526315	0.05	0.1147665	0.1808595	0.0497995	0.151774	0.063835	0.320487	0.057277	0.035713	0.065232	0.0465115	0.0761255	0.167045	0.029435	0.045043	0.1003255	0.586355	0.075	0.0799095	0.184614	0.0289635	0.075	0.0970535	0.14448	0.0533455	0.022222	0.1247135	0.0348835	0.0742055	0.0555555	0.0357145	0.126905	0.125136	0.0652175	0.055213	0.075092	0.047151	0.05285	0.1189355	0.0757625	0.085875	0.0454545	0.1620735	0.032677	0.090273	0.016129	0.0966675	0.0790725	0.0357145	0.0993125	0.12174	0.1682885	0.0128205	0.02863	0.0548945	0.031891	0.066848	0.0803885	0.085366	0.165309	0.0452685	0.082638	0.151719	0.218195	0.0731705	0.067368	0.086813	0.1497425	0.4849805	0.0933585	0.0570085	0.1584425	0.0767215	0.1538485	0.077425	0.086751	0.1504235	0.094315	0	0.0826235	0.0955905	0.0422385	0.16972	0.1319295	0.1587525	0.222795	0.045586	0.1732315	0.1098945	0.0553485	0.0487805	0.085415	0.0766605	0.0527865	0.0862455	0.0581395	0.15122	0.1081565	0.0275935	0.024569	0.0418585	0.180818	0.0553115	0.0563715	0.0530295	0.1522065	0.0682645	0.530724	0.0348835	0.108332	0.0863945	0.0367725	0.07239	0.1708315	0.0397725	0.08439	0.08173	0.086822	0.057612	0.023256	0.1292585	0.0795195	0.0422635	0.086919	0.0620245	0.3597915	0.1380075	0.2876565	0.1030505	0.124435	0.135333	0.207418	0.0760965	0.1542505	0.139183	0.12395	0.0992085	0.18769	0.1033445	0.022659	0.074275	0.1038845	0.2069975	0.2018345	0.145229	0.1361285	0.021739	0.12239	0.0687335	0.0652175	0.0766625	0.1445865	0.1187895	0.124445	0.0738545	0.081264	0.09437	0.0375	0.156297	0.116616	0.064913	0.46979	0.33399	0.1031025	0.0433405	0.0977985	0.100022	0.5648825	0.0442475	0.0796585	0.0996725	0.0787145	0.139575	0.118991	0.051282	0.0357145	0.0821435	0.088846	0.0702345	0.0875	0.1997035	0.18263	0.186539	0.073538	0.0854005	0.132726	0.013158	0.0839625	0.076343	0.064014	0.1525055	0.110909	0.096485	0.1465435	0.3100595	0.0663175	0.160745	0.0926125	0.0765955	0.0703215
D00225	0.131244	0.115725	0.022222	0.0365855	0.15463	0.034091	0.153441	0.1486755	0.2410715	0.1835425	0.022222	1	0.104651	0.0375	0.2054665	0.1008645	0.17752	0.174735	0.2946815	0.2191415	0.1841795	0.3278465	0.066403	0.3061385	0.121542	0.1043605	0.0384615	0.0151515	0.2236415	0.111109	0.2262555	0.1034485	0.1133905	0.221515	0.22743	0.1991365	0.221654	0.175347	0.144978	0.0212765	0.0784145	0.19872	0.1031425	0.0973255	0.051282	0.0992	0.03125	0.145897	0.21674	0.1452	0.2275635	0.19313	0.281301	0.2128795	0.1271055	0.0135135	0.2484555	0.2273795	0.1387405	0.190221	0.264615	0.2075625	0.197162	0.2382025	0.032258	0.078125	0.1	0.1608365	0.017857	0.099839	0.2021415	0.2341595	0.13453	0.122233	0.1040455	0.1772715	0.1324975	0.0089285	0.172256	0.2020215	0.187141	0.208483	0.108746	0.190478	0.2988195	0.266682	0.263095	0.0763575	0.1549565	0.221529	0.118388	0.0185185	0.127675	0.167951	0.1692305	0.108815	0.1509015	0.154485	0.0751985	0.025862	0.2089565	0.1333315	0.1433855	0.0874305	0.2900015	0.0903685	0.13866	0.141598	0.0357145	0.1123745	0.1021515	0.1490595	0.128928	0.131307	0.177656	0.2120775	0.0416665	0.208685	0.235805	0.014706	0.1649165	0.165173	0.244443	0.1951765	0.1544285	0.2405595	0.1843495	0.1938145	0.1592615	0.2148465	0.018868	0.2746365	0.192368	0.141273	0.164715	0.146151	0.116551	0.149875	0.4017735	0.121848	0.2304765	0.0882355	0.259598	0.205865	0.2288925	0.210068	0.1908615	0.2284145	0.1215335	0.05	0.0944525	0.1632485	0.2403395	0.1628715	0.0363635	0.1328135	0.1582515	0.139315	0.1571435	0.13552	0.1129405	0.139048	0.139737	0.0092595	0.0907035	0.0142855	0.015625	0.2099505	0.1027635	0.2963215	0.091543	0.11131	0.2320705	0.152365	0.1438945	0.1017395	0.20713	0.2151605	0.0782275	0.2788185	0.1877165	0.0555555	0.225028	0.2144495	0.0333335	0.1130615	0.132583	0.0857145	0.1899315	0.095372	0.020408	0.151805	0.207666	0.1481495	0.078473	0.078372	0.119153	0.0803585	0.31382	0.2450995	0.23664	0.2564595	0.21528	0.123018	0.161377	0.0142855	0.1	0.2175005	0.17778	0.139905	0.136585	0.2192685	0.2513865	0.0887255	0.125125	0.203652	0.1085355	0.0128205	0.107601	0.19717	0.189182	0.124771	0.152046
D00227	0.0497965	0.0641025	0.0436005	0.0416665	0.0657895	0.028846	0.0604365	0.059248	0.0765585	0.1033485	0.0439105	0.104651	1	0.058733	0.1201445	0.0833335	0.0641025	0.136485	0.1375	0.112348	0.060415	0.076087	0.150184	0.097561	0.0697635	0.116279	0.0664855	0.025	0.0880935	0.069035	0.0865325	0.4639765	0.098701	0.1190475	0.0853955	0.127935	0.109369	0.117955	0.138888	0.0658635	0.0795455	0.162808	0.090909	0.0797665	0.0930235	0.1079645	0.0413035	0.15	0.096374	0.06513	0.121951	0.095238	0.111111	0.125	0.0930235	0.0993585	0.09375	0.1029435	0.112345	0.156445	0.350414	0.111512	0.126657	0.116733	0.0694445	0.076923	0.2890425	0.0555255	0	0.0790205	0.1385345	0.095238	0.09345	0.076087	0.0884195	0.0587805	0.0737955	0.021003	0.111701	0.0928585	0.1441825	0.1022725	0.0966905	0.112075	0.147987	0.118118	0.0950705	0.077778	0.117155	0.1766595	0.1305565	0.0333335	0.1070825	0.1314865	0.0919965	0.1112345	0.06672	0.115501	0.100914	0.034069	0.0853185	0.06891	0.0520835	0.112299	0.1375	0.0333335	0.0581395	0.0674605	0.023938	0.082053	0.1192445	0.0641025	0.0897435	0.114363	0.1190885	0.0831265	0.068454	0.0398795	0.116279	0.02439	0.10476	0.161713	0.122418	0.308631	0.06436	0.0576925	0.1116315	0.076087	0.090083	0.0724875	0.025	0.0795455	0.0657895	0.075	0.1394145	0.103211	0.1033775	0.0846325	0.0909835	0.1242435	0.0878385	0.4104275	0.0813955	0.0535715	0.205204	0.076087	0.1730365	0.0869565	0.0714225	0.0890075	0.06389	0.094924	0.1223515	0.079986	0.0645055	0.1108395	0.0574665	0.0743785	0.121082	0.0875	0.0595485	0.075	0.072464	0.0280885	0.1155415	0.05	0.0394735	0.1166065	0.0920065	0.076087	0.1022725	0.0994765	0.106383	0.124687	0.1128395	0.097561	0.0930235	0.139017	0.118541	0.107143	0.1	0.0873775	0.1022725	0.1086955	0.0384615	0.0681815	0.0510205	0.478125	0.153631	0.1180555	0.0530515	0.0979325	0.1230165	0.0526315	0.11567	0.0738585	0.074468	0.14575	0.0555555	0.082642	0.0895355	0.06383	0.104651	0.067164	0.0915705	0.011628	0.3243265	0.1091685	0.10966	0.0706375	0.0731705	0.0957445	0.0930235	0.0654995	0.1833055	0.142345	0.080592	0.0333335	0.1880935	0.076923	0.07505	0.132901	0.0585665
D00232	0.01818	0.060608	0.172573	0.097541	0.078942	0.1677615	0.269495	0.370293	0.1060655	0.021579	0.183638	0.0375	0.058733	1	0.115896	0.0783735	0.080141	0.042553	0.0747125	0.1195125	0.046875	0.0641025	0.0757575	0.0634905	0.220122	0.209279	0.0459685	0.0948405	0.0973965	0.23104	0.1470295	0.038605	0.075258	0.112147	0.0740615	0.117535	0.051973	0.117334	0.1293885	0.2450415	0.0955285	0.137263	0.174573	0.1155385	0.0955285	0.072297	0.192033	0.0965395	0.0657895	0.176588	0.0824925	0.0932895	0.0963235	0.069439	0.1785835	0.167394	0.106495	0.065404	0.0806745	0.0720245	0.07337	0.1247605	0.029412	0.101947	0.1897415	0.14575	0.052085	0.2617645	0.0384615	0.1731335	0.1059415	0.0767995	0.0882335	0.117691	0.0928515	0.0454545	0.0434965	0.07325	0.086252	0.0789855	0.0555555	0.0938725	0.0806935	0.1101755	0.121968	0.0952385	0.121032	0.109127	0.13492	0.0732005	0.0896525	0.149581	0.0655955	0.099323	0.047072	0.0682425	0.3420365	0.124066	0.110653	0.29534	0.130674	0.0142855	0.1061695	0.149143	0.0744175	0.1211545	0.149004	0.0926515	0.1811745	0.06559	0.220502	0.094086	0.078125	0.127622	0.1171105	0.0992505	0.0902525	0.281041	0.1010075	0.1057315	0.1238885	0.052813	0.0436495	0.0888715	0.1636205	0.056818	0.0779975	0.0789475	0.078968	0.026988	0.1407465	0.0907985	0.1116415	0.085815	0.0752	0.131755	0.14714	0.068315	0.113899	0.127826	0.1255765	0.0537165	0.054054	0.133597	0.0909105	0.0919325	0.03689	0.105908	0.148918	0.1419015	0.1843435	0.1137985	0.1170635	0.0763505	0.1267775	0.0679825	0.469352	0.0783995	0.0649745	0.100995	0.0732505	0.11402	0.0680555	0.0954465	0.0726705	0.1297835	0.1414425	0.0947675	0.1245755	0.0641025	0.1082945	0.119153	0.113335	0.08459	0.193816	0.0954805	0.0580715	0.111643	0.138933	0.0987185	0.057143	0.157171	0.0899225	0.09183	0.18456	0.117222	0.141443	0.0842485	0.115004	0.1524935	0.2389745	0.144655	0.0591795	0.1063205	0.0348835	0.081123	0.114603	0.090909	0.0694445	0.06	0.115672	0.0843025	0.0811745	0.1131265	0.0988335	0.11495	0.05434	0.066665	0.048433	0.014706	0.0988325	0.157381	0.0827175	0.1305205	0.0641645	0.0625	0.1596475	0.0849595	0.0583405	0.045293	0.118985	0.0700645	0.117222
D00234	0.061487	0.0932885	0.062484	0.028302	0.10265	0.0731225	0.1429405	0.14527	0.3237725	0.17099	0.069264	0.2054665	0.1201445	0.115896	1	0.179499	0.140125	0.216371	0.256278	0.3015985	0.131445	0.287874	0.0873605	0.209935	0.2147715	0.1358	0.076785	0.075	0.286476	0.131972	0.276012	0.0812355	0.1463675	0.2099415	0.198207	0.20176	0.139868	0.279497	0.177095	0.0716405	0.122941	0.335471	0.1497605	0.0862925	0.0916015	0.158625	0.0543385	0.188312	0.26183	0.174528	0.188672	0.199032	0.340296	0.177977	0.165031	0.0601435	0.3042175	0.175465	0.150626	0.13938	0.2202985	0.36198	0.2981685	0.2558075	0.0487805	0.0907985	0.0714285	0.1630765	0.0125	0.114718	0.4757335	0.251545	0.134463	0.2405705	0.146607	0.127866	0.1036155	0.052124	0.25986	0.188209	0.266836	0.27553	0.1509695	0.199731	0.1964345	0.2076385	0.2340395	0.1201895	0.224261	0.25434	0.16487	0.053337	0.140424	0.1942455	0.17362	0.1017115	0.1408315	0.1224765	0.163831	0.0707135	0.161803	0.18168	0.2210535	0.140276	0.227285	0.117787	0.1513875	0.1982145	0.048077	0.0931385	0.1392705	0.11462	0.126313	0.117855	0.2325875	0.306104	0.050243	0.206811	0.2026165	0.0465115	0.276042	0.242683	0.249409	0.1956865	0.2350055	0.28377	0.236034	0.264712	0.22311	0.289066	0.0545005	0.276828	0.127564	0.119048	0.256464	0.1227875	0.1481505	0.1557605	0.204605	0.19544	0.2823245	0.0716275	0.2033865	0.2444995	0.314248	0.2834	0.1645335	0.279166	0.141484	0.1087745	0.1223175	0.2131005	0.327595	0.2096	0.0971405	0.134444	0.140077	0.128529	0.2052265	0.1152435	0.08126	0.117458	0.246848	0.098421	0.152383	0.0454545	0.0487805	0.1909035	0.1299865	0.314949	0.17148	0.0799325	0.2669725	0.234426	0.170043	0.1592025	0.234165	0.199606	0.1055185	0.23235	0.235895	0.112819	0.2803265	0.2632845	0.0751975	0.132965	0.195321	0.089977	0.1846955	0.152046	0.08102	0.194397	0.228994	0.143723	0.127885	0.1340135	0.2026445	0.098484	0.2981065	0.2669065	0.2562815	0.31969	0.26541	0.16395	0.20502	0.0333335	0.093561	0.2286845	0.229001	0.099491	0.1160135	0.172558	0.262345	0.118455	0.11987	0.2394985	0.129588	0.0527765	0.1699205	0.181896	0.2571275	0.1532735	0.207153
D00235	0.1261885	0.201665	0.0855325	0.041516	0.2023815	0.0852275	0.126751	0.1219355	0.175022	0.1590035	0.0871775	0.1008645	0.0833335	0.0783735	0.179499	1	0.31278	0.254757	0.1798815	0.2205325	0.1046805	0.0987635	0.1206895	0.1706775	0.0798385	0.1571985	0.121214	0.087113	0.1841465	0.2085405	0.11111	0.0714285	0.249015	0.16545	0.1826915	0.1991925	0.195702	0.14111	0.1868265	0.095515	0.1779465	0.1060585	0.3596765	0.1232175	0.125	0.1255905	0.0454545	0.208129	0.1129895	0.168282	0.149825	0.49717	0.141976	0.1549575	0.176725	0.085791	0.135568	0.140625	0.4735385	0.147143	0.113781	0.172352	0.142994	0.123808	0.109533	0.107143	0.0800755	0.1441355	0.02	0.080645	0.123714	0.0874195	0.1727745	0.5512825	0.2008925	0.1007565	0.148148	0.045465	0.13629	0.156493	0.1359115	0.269765	0.2056405	0.169745	0.199135	0.1554765	0.143178	0.17237	0.1377255	0.1577145	0.17991	0.099617	0.1836865	0.19203	0.136719	0.1728005	0.1348355	0.2252735	0.0752205	0.037037	0.091628	0.1740745	0.11887	0.1224295	0.15768	0.123024	0.1621215	0.1572645	0.03185	0.146421	0.1456415	0.19409	0.3363115	0.126615	0.1994965	0.1414245	0.039027	0.0855325	0.141457	0.1026785	0.132506	0.1530435	0.1197915	0.104444	0.08443	0.09659	0.121689	0.0806375	0.083008	0.182472	0.0908575	0.0856135	0.216062	0.3819465	0.124705	0.302199	0.134061	0.1291475	0.122198	0.1694835	0.111896	0.060606	0.0880245	0.1206705	0.0929935	0.12047	0.173842	0.103956	0.1955985	0.108979	0.202527	0.236035	0.150544	0.202232	0.1245705	0.2055435	0.142047	0.1085235	0.155302	0.3575	0.166497	0.3087115	0.060407	0.0478415	0.1094355	0.1074005	0.088288	0.171245	0.3558215	0.1249985	0.5401475	0.215084	0.1335265	0.2117315	0.1887895	0.4566615	0.224375	0.233965	0.4101465	0.1205555	0.304845	0.122044	0.28156	0.128943	0.110258	0.2137875	0.1309505	0.1107	0.1615405	0.134573	0.0761885	0.15653	0.160595	0.119964	0.1277355	0.1251305	0.470237	0.1166665	0.105404	0.1919185	0.114608	0.131537	0.2800665	0.178335	0.223736	0.029515	0.0689655	0.1282835	0.160465	0.111111	0.289765	0.178967	0.1135955	0.0974675	0.1197985	0.1701815	0.127365	0.092866	0.115064	0.180687	0.168073	0.1970055	0.157577
D00241	0.2726255	0.328947	0.1057895	0.0727295	0.245705	0.1052745	0.12694	0.162035	0.2512215	0.136035	0.1086195	0.17752	0.0641025	0.080141	0.140125	0.31278	1	0.1411045	0.247248	0.2080415	0.2024455	0.162664	0.074074	0.144446	0.0818665	0.114014	0.116817	0.25345	0.15481	0.130833	0.200161	0.04	0.2564115	0.1498545	0.167635	0.177534	0.149834	0.1041145	0.1404835	0.033976	0.1106085	0.1384545	0.16	0.082143	0.064516	0.076638	0	0.137143	0.09375	0.1452755	0.154165	0.230036	0.2143025	0.137843	0.1411835	0.0479095	0.204547	0.1523555	0.216925	0.1506765	0.11354	0.144731	0.203585	0.123783	0.068182	0.08	0.0654865	0.136125	0.0526315	0.074074	0.1797095	0.0958315	0.2355785	0.230956	0.146709	0.1924015	0.189674	0.0305365	0.118961	0.1530505	0.171834	0.221266	0.16673	0.1630935	0.148853	0.3202315	0.250038	0.126315	0.120065	0.189928	0.21557	0.0837795	0.144792	0.135612	0.1487115	0.1241115	0.1723985	0.2296295	0.0385545	0.019608	0.1221355	0.183065	0.142229	0.0760965	0.216665	0.1626795	0.1561995	0.1571665	0.013889	0.12903	0.0856705	0.2333315	0.175	0.0762815	0.1420655	0.180838	0	0.1042025	0.1321715	0.179442	0.1150645	0.111503	0.10754	0.110241	0.1523	0.1046085	0.1049385	0.093275	0.1501495	0.195209	0.087694	0.1132485	0.225	0.291959	0.076025	0.25756	0.141524	0.0932855	0.098428	0.095451	0.118959	0.0714285	0.124238	0.214649	0.121866	0.1400015	0.2845075	0.13251	0.111717	0.059524	0.1083335	0.1176485	0.171317	0.206725	0.1127585	0.1511755	0.1603745	0.164435	0.16857	0.2696435	0.265045	0.226734	0.0632285	0.032862	0.085731	0.1492355	0.2007495	0.21834	0.161923	0.184074	0.235491	0.206935	0.127246	0.132955	0.1359105	0.238945	0.183335	0.181083	0.16019	0.1341485	0.2058595	0.0675675	0.192196	0.1120455	0.1081935	0.1029035	0.131773	0.0784005	0.1337705	0.0786235	0.02439	0.141393	0.196019	0.119479	0.078532	0.093431	0.2242435	0.0925925	0.137843	0.360835	0.1066935	0.1594015	0.231092	0.167165	0.222224	0.1127435	0.06	0.176446	0.197374	0.1758385	0.198705	0.1369255	0.1132485	0.0886795	0.191212	0.183115	0.076736	0.1835025	0.0956075	0.1242245	0.115286	0.1615045	0.15319
D00255	0.070658	0.1145945	0.0823495	0.017494	0.143718	0.0820595	0.0816575	0.0962505	0.135337	0.197424	0.0839495	0.1588815	0.136485	0.042553	0.216371	0.254757	0.1411045	1	0.216449	0.1809335	0.0944525	0.1715415	0.1175	0.239155	0.1475545	0.1189375	0.0555555	0.04939	0.152915	0.141464	0.132065	0.123636	0.11961	0.257212	0.177096	0.1899095	0.136201	0.2119425	0.163616	0.0637235	0.1008385	0.107355	0.2516015	0.0961865	0.0795455	0.2049555	0.0086205	0.2131405	0.16883	0.1351755	0.2433235	0.3737755	0.1950165	0.2508305	0.1091535	0.047619	0.2119465	0.137092	0.4068075	0.176192	0.2383775	0.2346795	0.2296075	0.1724385	0.0394735	0.0625	0.0789475	0.097388	0.013889	0.0731705	0.266522	0.1863145	0.069139	0.247535	0.1613345	0.091738	0.0982485	0.0241935	0.1802845	0.142737	0.2131005	0.178825	0.169993	0.163727	0.20665	0.1555535	0.156808	0.098484	0.1771965	0.256181	0.20583	0.074979	0.1799735	0.2091215	0.2900985	0.1558055	0.088658	0.158655	0.1184025	0.0227275	0.139917	0.1025205	0.108809	0.12279	0.214874	0.1005435	0.093841	0.1612885	0.026363	0.0719725	0.193035	0.1394415	0.1687215	0.072347	0.266936	0.122591	0.0108695	0.134465	0.249776	0.071282	0.191244	0.2339245	0.2307605	0.232181	0.16749	0.2106135	0.1663395	0.19539	0.136325	0.1940915	0.0779465	0.2068025	0.1358605	0.185399	0.142944	0.183197	0.155802	0.142947	0.115224	0.1690595	0.231843	0.1031735	0.1944395	0.119099	0.264913	0.1476175	0.1578425	0.207245	0.1579485	0.0489185	0.1449525	0.2380495	0.2249585	0.1387615	0.0648655	0.1868625	0.099408	0.121428	0.152165	0.17769	0.1241325	0.148889	0.164477	0.0338985	0.182107	0.0818325	0.065164	0.2148335	0.176757	0.1880515	0.25115	0.160131	0.2153415	0.182012	0.1451335	0.2231105	0.1864375	0.2290775	0.228335	0.2570685	0.2491865	0.05342	0.295446	0.1905165	0.0682495	0.147268	0.1401165	0.1178185	0.2526225	0.1334885	0.061299	0.117521	0.21578	0.0791975	0.4186725	0.1422215	0.2418715	0.114211	0.161545	0.1449875	0.237533	0.19749	0.1836865	0.145171	0.1832445	0.005375	0.143721	0.192098	0.169609	0.1034595	0.15641	0.1931915	0.224939	0.1050615	0.142415	0.231145	0.128634	0.0893895	0.1860925	0.2671695	0.1699875	0.2222215	0.093858
D00270	0.096533	0.1282735	0.047619	0.04661	0.183011	0.047619	0.125002	0.12825	0.2728765	0.2299	0.047619	0.2946815	0.1375	0.0747125	0.256278	0.1798815	0.247248	0.216449	1	0.2668135	0.2034485	0.3393935	0.09375	0.373991	0.118151	0.168564	0.0694445	0.045078	0.24225	0.1504475	0.2690495	0.107143	0.1761325	0.4359365	0.249645	0.2379085	0.2023815	0.2038645	0.27716	0.0581395	0.1831485	0.1666	0.158668	0.139653	0.142647	0.1244625	0.0208335	0.2581765	0.2365	0.167806	0.53608	0.286613	0.651852	0.528335	0.1909085	0.071476	0.587035	0.2075385	0.213154	0.2235575	0.2756315	0.243747	0.174137	0.20038	0.1148125	0.080645	0.125	0.159183	0.0185185	0.122708	0.254165	0.2414735	0.12921	0.1606215	0.1450565	0.194595	0.151039	0.0185185	0.1609155	0.172091	0.1989065	0.2513425	0.1627455	0.2766515	0.289395	0.37893	0.2708985	0.177553	0.2163645	0.333509	0.211642	0.05	0.1885265	0.166768	0.17043	0.1254965	0.14881	0.2337555	0.098731	0.0463545	0.176218	0.181617	0.1397345	0.118971	0.6924535	0.0868065	0.150255	0.1759565	0.011628	0.1309505	0.187162	0.175928	0.163291	0.145452	0.282914	0.2634095	0.027778	0.145426	0.531339	0.0770815	0.237214	0.2020035	0.184273	0.341169	0.1733985	0.164205	0.2441905	0.3388425	0.18043	0.185865	0.04	0.289178	0.190881	0.1884945	0.161532	0.2340415	0.128455	0.154787	0.1619265	0.1918705	0.1879615	0.109375	0.2880915	0.1930065	0.2735465	0.22145	0.19199	0.36111	0.125753	0.04	0.1325055	0.214892	0.25469	0.170265	0.0393225	0.1970185	0.1384405	0.099651	0.1872165	0.1805325	0.130886	0.1860745	0.15595	0.025641	0.1135105	0.064516	0.0714285	0.28148	0.172097	0.3728685	0.1727915	0.1516215	0.45873	0.2836265	0.17085	0.1944015	0.23546	0.4086415	0.1203455	0.326558	0.277777	0.056818	0.2666685	0.4461235	0.059524	0.1300525	0.192242	0.125	0.2499225	0.1305475	0.0555555	0.1905825	0.543041	0.1192005	0.1020085	0.10149	0.156445	0.109375	0.2141355	0.26389	0.1767165	0.25099	0.2603165	0.1438755	0.19028	0	0.125	0.4724435	0.1952475	0.1603585	0.1939325	0.2379615	0.439683	0.091665	0.1540235	0.2265525	0.1369245	0.057143	0.2097725	0.223204	0.2402595	0.2448285	0.152777
D00274	0.123499	0.11146	0.081365	0.0525	0.1301155	0.0816325	0.174572	0.1682325	0.447368	0.183304	0.08205	0.2191415	0.112348	0.1195125	0.3015985	0.2205325	0.2080415	0.1809335	0.2668135	1	0.165868	0.24904	0.0697675	0.2119875	0.16087	0.177677	0.0787325	0.0816475	0.3248265	0.156515	0.2126355	0.084498	0.2315045	0.195835	0.2189215	0.183526	0.218712	0.252511	0.1885615	0.0864615	0.1257775	0.230188	0.166982	0.08807	0.095064	0.151579	0.0808465	0.1642415	0.1894865	0.1984345	0.17532	0.180055	0.311499	0.16323	0.1679865	0.0639745	0.281866	0.207336	0.153205	0.145786	0.164215	0.249346	0.1562125	0.197776	0.081081	0.109604	0.09722	0.1775135	0.027027	0.13535	0.3005065	0.170835	0.23155	0.226145	0.1536455	0.161044	0.169214	0.0831085	0.3141325	0.2520435	0.143177	0.228485	0.1701575	0.1962015	0.2152765	0.2400305	0.240931	0.1365515	0.1940915	0.210341	0.16215	0.0789475	0.1624985	0.189677	0.174013	0.130488	0.183728	0.421567	0.1402365	0.0906005	0.15686	0.153941	0.15196	0.1608055	0.236777	0.1236225	0.1638555	0.2236905	0.0842145	0.158945	0.1972805	0.141988	0.177279	0.1301575	0.2641525	0.2892125	0.082073	0.170968	0.182967	0.069965	0.3021655	0.198994	0.2049445	0.131256	0.201135	0.188694	0.2072065	0.1985115	0.126998	0.2019885	0.0701755	0.200652	0.136753	0.1521095	0.2030745	0.188005	0.170925	0.118112	0.185542	0.3177405	0.2658295	0.074282	0.171505	0.2480615	0.2391005	0.227405	0.2172215	0.1787415	0.166509	0.106802	0.1758455	0.297101	0.231203	0.39889	0.1020875	0.1566075	0.175802	0.102041	0.1639105	0.14689	0.1014265	0.1497745	0.1203865	0.0870855	0.13211	0.0609755	0.0657895	0.190098	0.1746535	0.26951	0.179335	0.1270875	0.260577	0.2446535	0.2248085	0.179886	0.1966065	0.2213915	0.133335	0.2274235	0.2417655	0.119265	0.288463	0.215941	0.0918365	0.183905	0.168708	0.0995185	0.236878	0.1754765	0.1043935	0.2573535	0.2466615	0.1087195	0.109539	0.12847	0.221022	0.0813955	0.2146915	0.234965	0.257201	0.23395	0.217375	0.1656595	0.17012	0.0609755	0.08269	0.2056475	0.162188	0.129458	0.14802	0.15394	0.17552	0.131005	0.1579645	0.15697	0.15752	0.0434785	0.138785	0.1968895	0.280547	0.1886315	0.3599685
