	D00035	D00110	D00136	D00195	D00219	D00225	D00227	D00228	D00234	D00252	D00274	D00283	D00293	D00294	D00303	D00319	D00326	D00329	D00331	D00332	D00335	D00336	D00338	D00340	D00345	D00349	D00351	D00354	D00358	D00364	D00367	D00373	D00379	D00380	D00392	D00394	D00418	D00437	D00438	D00451	D00456	D00464	D00474	D00477	D00480	D00495	D00499	D00504	D00512	D00513	D00519	D00521	D00524	D00528	D00530	D00533	D00536	D00537	D00538	D00539	D00542	D00543	D00544	D00545	D00546	D00547	D00548	D00549	D00550	D00552	D00553	D00560	D00563	D00574	D00593	D00594	D00607	D00611	D00615	D00616	D00617	D00618	D00619	D00629	D00631	D00633	D00636	D00638	D00639	D00640	D00642	D00647	D00648	D00649	D00650	D00651	D00654	D00656	D00658	D00677	D00678	D00694	D00697	D00704	D00708	D00709	D00711	D00726	D00732	D00733	D00735	D00738	D00739	D00740	D00741	D00759	D00760	D00761	D00765	D00771	D00775	D00779	D00791	D00798	D00799	D00809	D00812	D00816	D00823	D00831	D00960	D00963	D00964	D01071	D01108	D01111	D01118	D01242	D01243	D01253	D01256	D01275	D01287	D01295	D01350	D01448	D01450	D01453	D01575	D01599	D01603	D01712	D01768	D01799	D01828	D01854	D01969	D02041	D02086	D02087	D02088	D02092	D02098	D02101	D02163	D02173	D02204	D02207	D02234	D02237	D02253	D02261	D02262	D02272	D02347	D02356	D02360	D02362	D02409	D02461	D02485	D02546	D02566	D02630	D02914	D03037	D03180	D03274	D03365	D03450	D03580	D03742	D03826	D03830	D03878	D03991	D04034	D04048	D04370	D04790	D04985	D04999	D05024	D05077	D05156	D05453	D05458	D05461	D06106	D06172
D00274	0,0432005	0,141222	0,453828	0,134885	0,21275	0,1866515	0,108158	0,196385	0,3134085	0,1522455	1	0,225445	0,2128365	0,1213185	0,1820505	0,11623	0,201	0,2350765	0,155799	0,0906325	0,21759	0,3002765	0,2024815	0,113296	0,255262	0,0690425	0,2340885	0,1435095	0,12864	0,1831055	0,2126305	0,223202	0,18859	0,1872195	0,0404165	0,18019	0,122464	0,071775	0,099259	0,1396965	0,150212	0,18482	0,102821	0,2659245	0,16303	0,046325	0,0572845	0,14745	0,1059335	0,135575	0,105066	0,242591	0,081081	0,08176	0,13522	0,163605	0,116936	0,0872065	0,076015	0,0501265	0,027027	0,0384615	0,0555555	0,0384615	0,0384615	0,05	0,13551	0,082278	0,177682	0,2203345	0,134494	0,3032465	0,15182	0,220265	0,1945495	0,2434165	0,1014135	0,0921055	0,155448	0,211984	0,1355245	0,078618	0,242295	0,08337	0,209202	0,1013195	0,198451	0,198121	0,1344615	0,204541	0,1606935	0,2351335	0,1273325	0,19185	0,1581145	0,1544845	0,105019	0,1529825	0,116241	0,196777	0,1540575	0,1561985	0,220312	0,025641	0,102745	0,0854975	0,16193	0,443722	0,23679	0,2484965	0,3117965	0,163381	0,2725715	0,2439555	0,177175	0,14178	0,1436565	0,145874	0,0820155	0,132847	0,143941	0,131855	0,200996	0,231612	0,24348	0,2109425	0,1980435	0,180037	0,1953615	0,1476895	0,11319	0,079293	0,1322165	0,071778	0,0003	0,1854665	0,167527	0,115871	0,147447	0,21398	0,133417	0,1672405	0,17669	0,168239	0,0459135	0,1832165	0,1795665	0,0795005	0,182736	0,1810815	0,102257	0,068452	0,20956	0,213974	0,1980065	0,124472	0,2243465	0,149862	0,139995	0,1880225	0,136855	0,9651185	0,210602	0,1088215	0,191532	0,175552	0,093896	0,1566355	0,1139965	0,0831205	0,033872	0,1973965	0,150696	0,150686	0,121626	0,2331885	0,2290405	0,2635835	0,114403	0,2224315	0,210854	0,0454545	0,2057885	0,3800335	0,108763	0,228105	0,046011	0,2274565	0,0951095	0,091516	0,114339	0,16211	0,1526315	0,168238	0,121755	0,267852	0,1705075	0,1601265	0,1850265	0,1155785	0,049928	0,13215	0,2339725	0,177313	0,059552	0,154746	0,1147505	0,1537625	0,0518645	0,1234415
D00283	0,0535715	0,144345	0,295838	0,1369965	0,143412	0,2769515	0,076087	0,3767085	0,267644	0,1997385	0,225445	1	0,2918395	0,341281	0,140574	0,13697	0,1654895	0,2763755	0,155024	0,064516	0,1588865	0,23841	0,2303215	0,1062305	0,2270115	0,0948455	0,264526	0,1498625	0,1617305	0,34721	0,3590515	0,3105985	0,155099	0,0862395	0,060723	0,202103	0,1576335	0,099451	0,100424	0,1262905	0,184788	0,3194345	0,113045	0,1116795	0,2242025	0,047895	0,027027	0,08721	0,2159495	0,114291	0,1062105	0,253971	0,03125	0,078125	0,148719	0,1972095	0,0752885	0,023256	0,110154	0,05	0,0172415	0,015625	0,034483	0,015625	0,015625	0,014706	0,14411	0,1027	0,2903905	0,1043035	0,14371	0,246435	0,300577	0,12558	0,186765	0,2655685	0,045552	0,137095	0,135519	0,1754565	0,1482495	0,0929955	0,1430235	0,110081	0,2163175	0,1039735	0,16008	0,111421	0,1356615	0,166777	0,151598	0,1290825	0,083593	0,0818895	0,1437305	0,147182	0,081236	0,1551705	0,090661	0,162893	0,1882695	0,2551575	0,202538	0,0333335	0,1486985	0,071336	0,194035	0,161277	0,126065	0,1483645	0,1801645	0,2361395	0,1890695	0,1127345	0,116431	0,0800165	0,097398	0,1346355	0,0723915	0,229936	0,113328	0,163429	0,290613	0,297125	0,332432	0,22376	0,2280425	0,2247425	0,160673	0,1556755	0,0986855	0,086023	0,12547	0,1088305	0	0,1699615	0,2355945	0,1609075	0,156935	0,2955785	0,102694	0,107269	0,2172295	0,2909535	0,0042735	0,2340565	0,211568	0,0757575	0,1547395	0,115053	0,1105755	0,0694445	0,1368085	0,163885	0,144052	0,1270395	0,1307685	0,190658	0,171226	0,30586	0,153813	0,219377	0,1304105	0,1180055	0,2502725	0,147507	0,027027	0,1253	0,2237555	0,0612995	0,0384615	0,1911555	0,1436975	0,1436825	0,143064	0,1462885	0,307367	0,223186	0,1176295	0,1290195	0,2042285	0,027027	0,2502435	0,2320015	0,0899915	0,272372	0,027778	0,1992835	0,166813	0,1199055	0,124681	0,179555	0,165741	0,147774	0,1777665	0,272099	0,1727445	0,2139695	0,149329	0,0555555	0,0503315	0,1495515	0,1864085	0,315773	0,0899775	0,3147295	0,111343	0,1144165	0,026316	0,140109
D00293	0,0185185	0,1508235	0,2586855	0,104512	0,120155	0,383255	0,095238	0,257443	0,1729865	0,2534685	0,2128365	0,2918395	1	0,246091	0,1669445	0,1338005	0,210185	0,72714	0,1787205	0,061999	0,125061	0,291312	0,76789	0,1380415	0,2525225	0,0825405	0,2062565	0,172127	0,092645	0,2582415	0,336641	0,2103	0,107631	0,121285	0,120708	0,266915	0,0834885	0,086938	0,078377	0,128155	0,2222795	0,435545	0,2220965	0,143423	0,2648065	0,088799	0,0622945	0,119126	0,228202	0,116493	0,1275215	0,164792	0,034483	0,116878	0,16425	0,300857	0,115734	0,025	0,111598	0,096388	0,019231	0,0172415	0,0384615	0,0172415	0,0172415	0,016129	0,1962915	0,1004205	0,3430815	0,1602395	0,119195	0,2009415	0,20468	0,2349345	0,135735	0,19259	0,0592245	0,05	0,14871	0,2002445	0,1475585	0,0809885	0,138882	0,086065	0,1866255	0,1260045	0,1716665	0,114974	0,119603	0,2583495	0,110993	0,161247	0,097455	0,1095235	0,198278	0,1883455	0,1355905	0,1288105	0,1159105	0,160614	0,220418	0,3452215	0,2114	0,037037	0,282662	0,1380735	0,289215	0,1674605	0,14001	0,131085	0,123197	0,1664725	0,130087	0,144658	0,1107255	0,097589	0,068736	0,13112	0,0267855	0,234628	0,13567	0,1195455	0,19553	0,2031795	0,2266405	0,274255	0,316228	0,2838395	0,2031985	0,105999	0,10142	0,0939225	0,160445	0,130945	0	0,1178005	0,2551185	0,1972465	0,1345215	0,5592645	0,1096395	0,14373	0,135365	0,1732665	0,004386	0,162186	0,131922	0,1125685	0,1408735	0,10405	0,1332425	0,09375	0,098512	0,1334875	0,16795	0,107848	0,1183705	0,1892695	0,10724	0,1769675	0,1162085	0,20685	0,104375	0,080292	0,169815	0,124337	0,029412	0,1218945	0,1440325	0,054683	0,0617485	0,1405	0,100323	0,100318	0,2241985	0,1421875	0,2855455	0,19175	0,1749195	0,164991	0,196962	0,029412	0,2144065	0,1769385	0,0796435	0,2259365	0,063845	0,3141845	0,1795365	0,0601385	0,08456	0,135995	0,12758	0,1494895	0,186748	0,2115765	0,24863	0,133285	0,146343	0,059524	0,067643	0,145761	0,161746	0,1818805	0,0927115	0,15665	0,1509585	0,09763	0,071701	0,099722
D00294	0,00138	0,08189	0,1648455	0,097119	0,211787	0,1996465	0,0794925	0,143372	0,109865	0,1602545	0,1213185	0,341281	0,246091	1	0,101459	0,119424	0,10367	0,198107	0,213827	0	0,16909	0,240515	0,2048935	0,224903	0,1879175	0,0868145	0,147563	0,175844	0,125699	0,197032	0,1761795	0,129175	0,19013	0,2367915	0,022754	0,10065	0,090795	0,092034	0,0819725	0,21975	0,1210895	0,194696	0,10777	0,1286195	0,167908	0,0285135	0,0286715	0,1013015	0,1285405	0,14042	0,277035	0,0729475	0,0434785	0,1095955	0,1189915	0,165581	0,075449	0,0505395	0,24939	0,031889	0,025	0,021739	0,05	0,021739	0,021739	0,02	0,1166245	0,1183815	0,1919645	0,169455	0,160725	0,10771	0,107773	0,140765	0,163915	0,093145	0,0318965	0,04	0,122964	0,114286	0,071172	0,0844085	0,093361	0,0915155	0,081586	0,153835	0,0905185	0,0965435	0,1363635	0,1075105	0,0952135	0,1322955	0,074346	0,1067225	0,18181	0,22236	0,199566	0,22747	0,204341	0,113888	0,1293775	0,1552775	0,143662	0,047619	0,1152815	0,046055	0,1786785	0,1705595	0,1479005	0,116565	0,105565	0,138146	0,11045	0,1291595	0,129193	0,079293	0,0362495	0,0668935	0,019968	0,285899	0,199441	0,061001	0,122458	0,142135	0,130361	0,1213495	0,125815	0,12567	0,100254	0,103041	0,1001	0,0303505	0,103435	0,0234465	0,0461	0,084225	0,158941	0,11701	0,1790635	0,232383	0,1721485	0,063295	0,125535	0,0681375	0,022956	0,09373	0,121829	0,1050065	0,095598	0,1769595	0,091635	0,0930625	0,1175815	0,221875	0,1216445	0,0666135	0,0883655	0,1215495	0,1428345	0,144353	0,1564	0,11783	0,1250745	0,046424	0,106314	0,100315	0,0357145	0,064187	0,06294	0,035977	0,0159095	0,123762	0,097746	0,097736	0,103384	0,095685	0,1635395	0,115673	0,091949	0,0995965	0,132566	0,0172415	0,1040735	0,1141455	0,069192	0,116346	0,029377	0,157424	0,1196725	0,043108	0,0767665	0,1300645	0,100885	0,080538	0,091839	0,136111	0,1347565	0,124035	0,097789	0,026156	0,02275	0,097719	0,105386	0,1326345	0,0584195	0,0897855	0,125565	0,045442	0,0224565	0,1362005
D00303	0	0,110669	0,2157625	0,0722885	0,122854	0,186873	0,125	0,129741	0,1703945	0,2211965	0,1820505	0,140574	0,1669445	0,101459	1	0,121728	0,2183765	0,1949555	0,121133	0,0413115	0,2432365	0,174436	0,148757	0,0871675	0,165592	0,1537925	0,133319	0,104296	0,1888345	0,1579675	0,154322	0,2003705	0,123033	0,18511	0,06298	0,231301	0,0556605	0,141466	0,1712	0,157427	0,187013	0,185087	0,107456	0,2038585	0,26448	0,0786195	0,092314	0,1608325	0,2332215	0,186975	0,109575	0,326148	0,17121	0,109375	0,1989445	0,2169975	0,231657	0,0824455	0,1427725	0,037233	0,016129	0,030303	0,032258	0,030303	0,030303	0,0727115	0,17655	0,2161515	0,145274	0,1198465	0,2070735	0,1908545	0,2040245	0,12726	0,1649895	0,210461	0,0257115	0,0827135	0,185548	0,225068	0,208238	0,157854	0,2035595	0,137048	0,2397375	0,097294	0,201712	0,0874375	0,176275	0,2325365	0,097719	0,19263	0,134417	0,0657895	0,1561415	0,167496	0,080075	0,0981005	0,092373	0,139095	0,1704805	0,151655	0,122701	0,03828	0,1125155	0,142016	0,1038035	0,190738	0,157404	0,245874	0,15384	0,1311065	0,103054	0,1826	0,163837	0,1078035	0,0855485	0,1136985	0,0333335	0,100995	0,0886555	0,1263595	0,14354	0,1924225	0,16637	0,221346	0,2020395	0,2011295	0,2114795	0,104609	0,2315085	0,022222	0,158555	0,054005	0	0,1965965	0,2787725	0,1958495	0,1995045	0,190348	0,071738	0,101409	0,155173	0,1982065	0,050221	0,123553	0,1509985	0,1060605	0,1661485	0,117914	0,1760335	0,097222	0,1560235	0,1114745	0,174448	0,1289385	0,180576	0,105529	0,18248	0,162823	0,1720665	0,177591	0,160138	0,0701145	0,126504	0,0771555	0,0899695	0,1173575	0,113064	0,0272725	0,0796475	0,106471	0,0899605	0,0899605	0,104095	0,2083185	0,177562	0,133335	0,1606595	0,2160575	0,1709295	0,032196	0,2345945	0,185339	0,104649	0,1284185	0,0941155	0,1760615	0,134679	0,0838315	0,073224	0,079198	0,1083885	0,193278	0,1502755	0,243592	0,1737585	0,13739	0,142819	0,0549165	0,1023725	0,1453	0,179913	0,167002	0,0912825	0,1127025	0,1908165	0,058184	0,0778415	0,1785
D00319	0,03332	0,1918835	0,1114305	0,085656	0,077409	0,107655	0,0855665	0,104164	0,0823815	0,0786945	0,11623	0,13697	0,1338005	0,119424	0,121728	1	0,107074	0,1538025	0,075975	0,023824	0,076975	0,1077575	0,129906	0,0843785	0,1078235	0,6402265	0,1070065	0,204602	0,1405985	0,218725	0,121443	0,111756	0,063939	0,087091	0,112125	0,127591	0,0406255	0,6136885	0,5471245	0,13197	0,104064	0,1170705	0,107091	0,1205655	0,148004	0,088885	0,1051495	0,0980685	0,0882575	0,181518	0,0913925	0,0996355	0,161452	0,110135	0,12023	0,0806225	0,2205095	0,078779	0,100999	0,067716	0,0333335	0,030303	0,061995	0,065178	0,030303	0,0539025	0,18539	0,1989965	0,119095	0,201491	0,178592	0,0865315	0,1090405	0,10626	0,179206	0,1011865	0,0175965	0,1082	0,5599725	0,169135	0,5237315	0,596865	0,098815	0,6620305	0,0956715	0,100019	0,108783	0,0900625	0,151185	0,1049885	0,0654865	0,0903265	0,0669455	0,070792	0,092843	0,1047815	0,077858	0,125033	0,0982055	0,119446	0,111046	0,1131855	0,181048	0,048387	0,1731905	0,0357015	0,119862	0,155195	0,23091	0,113611	0,11376	0,1324465	0,103825	0,196515	0,2043195	0,1027935	0,1185	0,082093	0,0837335	0,10987	0,0740435	0,0729185	0,078585	0,108873	0,0947165	0,144291	0,116788	0,131478	0,10427	0,078563	0,109659	0,0713865	0,0494165	0,1277665	0,00044	0,101896	0,150654	0,112206	0,1897385	0,130625	0,0886625	0,089937	0,138795	0,0541135	0,022034	0,079969	0,135174	0,1067705	0,0877985	0,073624	0,08122	0,097617	0,2018165	0,0796075	0,09469	0,0468575	0,0943985	0,14322	0,15545	0,162032	0,13765	0,1134265	0,2113235	0,061869	0,076765	0,087765	0,0857145	0,076312	0,114834	0,009232	0,0886375	0,0673725	0,05034	0,05034	0,0616395	0,089025	0,172513	0,099901	0,0841405	0,140616	0,118695	0,059169	0,107518	0,08705	0,5540915	0,1088015	0,1074135	0,125023	0,105884	0,094269	0,0648705	0,0924705	0,134825	0,147857	0,0895555	0,122841	0,1084605	0,13858	0,12259	0,0623665	0,0973225	0,1902135	0,143675	0,152896	0,066159	0,0659875	0,112155	0,065191	0,0905475	0,122775
D00326	0	0,1052195	0,2474075	0,085118	0,1452645	0,19727	0,090909	0,182564	0,1922215	0,1508065	0,201	0,1654895	0,210185	0,10367	0,2183765	0,107074	1	0,20849	0,134183	0,0443715	0,1852165	0,2182265	0,3011855	0,0753645	0,163883	0,0805625	0,1782135	0,1371935	0,094329	0,14092	0,1850395	0,1974815	0,143252	0,1511915	0,016129	0,1716965	0,0442575	0,0760205	0,101204	0,159025	0,1332265	0,1895195	0,118653	0,1733515	0,1985485	0,032258	0,0730885	0,13204	0,1944035	0,1734165	0,109579	0,2572265	0,0689655	0,080645	0,1730745	0,149925	0,1350775	0,0238095	0,103915	0,0333335	0,151255	0,1837675	0,148038	0,2161845	0,2340145	0,231782	0,19564	0,1132335	0,220468	0,1394495	0,1391385	0,2255815	0,1422035	0,12988	0,1226885	0,164752	0,018182	0,058065	0,156514	0,260037	0,170211	0,0841155	0,1849465	0,096546	0,2213435	0,1337495	0,2138565	0,269577	0,154052	0,2915075	0,1233185	0,2330885	0,1387305	0,0714285	0,26647	0,1896265	0,182777	0,11362	0,101445	0,109588	0,13914	0,160418	0,1299115	0,061278	0,1248915	0,03125	0,156865	0,1385035	0,1680005	0,165228	0,2652165	0,0888445	0,1782515	0,1736215	0,230965	0,085714	0,0915785	0,1468795	0,025862	0,112446	0,31556	0,112728	0,3445265	0,2113375	0,392852	0,2147925	0,3359295	0,3189245	0,951931	0,260382	0,1529865	0,011628	0,2312415	0,013158	0	0,141343	0,187133	0,124997	0,1554	0,2359435	0,0623755	0,0967605	0,114066	0,1984455	0,017699	0,2757045	0,111008	0,078125	0,163056	0,1343645	0,156772	0,0714285	0,152755	0,146671	0,149786	0,103965	0,1612195	0,1323515	0,1092405	0,184682	0,1196715	0,1957065	0,190224	0,0703605	0,297723	0,1021145	0,0757575	0,1345125	0,113605	0,028846	0,0474005	0,154902	0,0929635	0,0929535	0,15005	0,1894515	0,231753	0,2166705	0,121941	0,17984	0,326785	0,042818	0,3022265	0,324412	0,0941765	0,1817265	0,0584975	0,1731785	0,107983	0,0912975	0,074064	0,10986	0,1055345	0,2126765	0,139465	0,341284	0,158066	0,113891	0,0965655	0,1309475	0,0394735	0,1359125	0,184153	0,1721215	0,060375	0,108781	0,1391205	0,092899	0,0510665	0,103185
D00329	0,027501	0,109616	0,270717	0,106608	0,1001335	0,278479	0,119565	0,227765	0,210667	0,2032495	0,2350765	0,2763755	0,72714	0,198107	0,1949555	0,1538025	0,20849	1	0,146109	0,0799065	0,1196165	0,2598815	0,6459205	0,1124095	0,2067675	0,082278	0,215048	0,156753	0,2607165	0,2482125	0,290565	0,265387	0,089276	0,131058	0,114625	0,282423	0,0676975	0,099259	0,102245	0,166828	0,237395	0,3130645	0,178558	0,34531	0,2755475	0,106025	0,151002	0,0781085	0,1814555	0,127995	0,1036445	0,1741795	0,0835275	0,111056	0,1953555	0,2420205	0,1103995	0,0444445	0,106651	0,126604	0,03125	0,0285715	0,046875	0,0285715	0,0285715	0,0416665	0,1765345	0,1153405	0,359515	0,146765	0,148353	0,218133	0,2111165	0,208929	0,163454	0,2227595	0,0670735	0,0555555	0,1785005	0,251619	0,188388	0,105796	0,203553	0,098114	0,192687	0,1378875	0,288477	0,1393585	0,151015	0,2485335	0,1121935	0,1906665	0,1638465	0,119183	0,165832	0,1562415	0,126975	0,121529	0,11057	0,133251	0,2348775	0,256942	0,21345	0,0454545	0,2385185	0,146464	0,27422	0,3473415	0,321775	0,2682725	0,218612	0,1528315	0,180072	0,30993	0,154095	0,1051125	0,0872765	0,125356	0,05432	0,1839435	0,126542	0,120216	0,265241	0,255606	0,263562	0,302065	0,3069925	0,27049	0,2024845	0,107635	0,113685	0,0917375	0,115995	0,1081325	0	0,098168	0,39261	0,225452	0,161944	0,39001	0,0920905	0,1568255	0,199777	0,163205	0,012605	0,1920995	0,1947995	0,1076	0,173973	0,0867085	0,114155	0,0921055	0,2574245	0,0934585	0,171912	0,1053295	0,166847	0,13808	0,269203	0,246552	0,128282	0,228913	0,26881	0,0921685	0,2314535	0,12819	0,087506	0,112345	0,1473035	0,0812495	0,13086	0,137707	0,112226	0,112216	0,1665755	0,208208	0,249471	0,1745925	0,1451115	0,2425125	0,287462	0,0375	0,2335325	0,193412	0,124497	0,265807	0,1375335	0,3377295	0,101634	0,0979875	0,0969915	0,134241	0,140114	0,2096245	0,15411	0,2366515	0,2738405	0,180137	0,121421	0,1136365	0,0984985	0,1101545	0,2217865	0,25368	0,0593405	0,134273	0,117178	0,136575	0,1038445	0,114211
D00331	0,0587425	0,060232	0,120529	0,0643925	0,1681105	0,15907	0,0934385	0,15303	0,143306	0,158005	0,155799	0,155024	0,1787205	0,213827	0,121133	0,075975	0,134183	0,146109	1	0,1177655	0,1663365	0,2033115	0,156377	0,3229735	0,27171	0,0590045	0,120583	0,138211	0,0765325	0,141374	0,14652	0,1235165	0,164192	0,2196525	0,000775	0,1207855	0,068275	0,055309	0,061213	0,2233655	0,110357	0,1706505	0,089095	0,128375	0,1369035	0,016784	0,014864	0,119843	0,1079955	0,1376925	0,301159	0,0957735	0,051724	0,072491	0,123691	0,1606515	0,11517	0,092976	0,25558	0,0175315	0,0185185	0,0166665	0,017857	0,0166665	0,0166665	0,032258	0,120185	0,1306465	0,154219	0,1172055	0,098294	0,108271	0,128822	0,0947025	0,1164315	0,193037	0,071025	0,03125	0,1700145	0,107943	0,116678	0,064158	0,137781	0,066974	0,115856	0,1796905	0,1135875	0,133729	0,125	0,151875	0,1344015	0,1747505	0,135633	0,116484	0,3143475	0,3207845	0,2535955	0,2275215	0,2762785	0,1003555	0,116563	0,163398	0,1289705	0,0435045	0,096335	0,032258	0,12764	0,177817	0,1463755	0,1750765	0,082376	0,0889405	0,119807	0,110674	0,104031	0,108825	0,0731465	0,095157	0,026591	0,149865	0,1255095	0,0655125	0,116684	0,136775	0,122406	0,138968	0,1445335	0,1430635	0,1303065	0,10646	0,122862	0,00036	0,101907	0,00073	0,056672	0,137666	0,1291465	0,098471	0,114318	0,16265	0,2632395	0,0937285	0,081751	0,099091	0,0316625	0,1342025	0,0796025	0,06997	0,12867	0,1545005	0,136492	0,091264	0,1035395	0,16329	0,2214685	0,0875335	0,125025	0,104432	0,091629	0,1212775	0,1213695	0,1515965	0,098242	0,058866	0,1460345	0,081346	0,0285715	0,10769	0,0784005	0,0652955	0,009864	0,101235	0,0967755	0,0967655	0,117211	0,127305	0,1848885	0,125395	0,113748	0,14648	0,119481	0,091326	0,1381885	0,10037	0,133903	0,101241	0,0152655	0,143335	0,0694905	0,0961025	0,087348	0,0709895	0,112055	0,1420735	0,179713	0,132974	0,124621	0,081711	0,0874625	0,0947985	0,0134305	0,0616585	0,110566	0,124291	0,1046965	0,0732085	0,1225845	0,175456	0,0140085	0,1041685
D00332	0,2142855	0,048387	0,152265	0,064516	0,114137	0,0151515	0,025	0,1000065	0,075	0,0172415	0,0906325	0,064516	0,061999	0	0,0413115	0,023824	0,0443715	0,0799065	0,1177655	1	0,098621	0,099558	0,064997	0,062522	0,037232	0,0088	0,0714285	0,0185185	0,037037	0,0735295	0,051724	0,10044	0,1174555	0,0455395	0,0238095	0,0666665	0,159047	0,024395	0,033975	0,0432735	0,048387	0	0,1409	0,0357145	0,015625	0,132984	0,1103365	0,0656985	0,0262965	0,0767045	0,026227	0,1391505	0,047619	0	0,025841	0,034483	0,055457	0,1178365	0,0540165	0,1917875	0	0	0	0	0	0,021739	0,0172415	0	0,014706	0,0454545	0,0185185	0,075	0,051724	0,2303865	0,084145	0,221245	0,170595	0,096927	0,039865	0,012195	0,042609	0,0361105	0,0460675	0,0371585	0,1031095	0,0454545	0,0291245	0,192706	0,0416665	0,119728	0,1137635	0,050961	0,121747	0,0172415	0,047472	0,034753	0,0561835	0,0528335	0,045079	0,0625	0,0441175	0,0355415	0,03125	0,063415	0,019231	0,164859	0,1938965	0,0333335	0,034483	0,0371065	0,2183745	0,102449	0,116408	0,0357145	0,0431385	0,063243	0,0680955	0,034483	0,086868	0	0,019231	0,1234635	0,0789475	0,0950675	0,0833335	0,073592	0,0689655	0,05	0,042386	0,063008	0,0151515	0,1070415	0	0,117	0,00679	0,187558	0,030303	0,011111	0,017857	0,05992	0,0734095	0,0590065	0,120143	0,0714285	0,014064	0,1210335	0,1314735	0	0,030959	0,0869415	0,027571	0,0357145	0,039038	0,096369	0,1032665	0,1076465	0,044094	0,048387	0,0357145	0,117761	0,019231	0,087985	0,03125	0,048194	0,128093	0,0666665	0,0635865	0,0333335	0,0350875	0,1221055	0,064501	0,0416665	0,037206	0,037201	0,014706	0,047156	0,0333335	0,0625	0,0285715	0,1221235	0,0862325	0,1952655	0,0904905	0,1145685	0,0953645	0,10563	0,10115	0,063703	0,0714285	0,27054	0,037313	0,1245075	0,043086	0,1580355	0,11023	0,1002045	0,054781	0,095612	0,064516	0,2495925	0,072318	0,105955	0,0713985	0,1218285	0,143025	0,19637	0,047619	0,1174085	0,084397	0,02
D00335	0,069698	0,123169	0,22816	0,100255	0,62277	0,120454	0,0759715	0,1467265	0,2071245	0,15655	0,21759	0,1588865	0,125061	0,16909	0,2432365	0,076975	0,1852165	0,1196165	0,1663365	0,098621	1	0,698609	0,127415	0,133535	0,256728	0,0880675	0,1634025	0,119415	0,1269345	0,1740695	0,139825	0,211272	0,481631	0,284833	0,01519	0,1514275	0,1336065	0,073685	0,0939965	0,189576	0,1559125	0,127121	0,119745	0,159442	0,105131	0,041875	0,130376	0,240434	0,107438	0,116316	0,1568695	0,2008	0,0384615	0,097633	0,162277	0,1658455	0,0821635	0,079947	0,161955	0,1101585	0	0	0,013158	0	0	0,011905	0,194645	0,0676325	0,1139115	0,105587	0,177588	0,1936455	0,161656	0,1778495	0,530608	0,215852	0,136165	0,0940975	0,174144	0,150619	0,131546	0,0803725	0,096699	0,09011	0,177234	0,154807	0,117039	0,209985	0,076923	0,1700175	0,126332	0,208143	0,111389	0,0971835	0,1809195	0,1909425	0,1230935	0,121608	0,1194585	0,1887715	0,143697	0,1131705	0,1376325	0,0128205	0,123705	0,097321	0,1314045	0,132461	0,0871105	0,199058	0,2830935	0,1893295	0,1538865	0,103486	0,164128	0,121405	0,079509	0,1056975	0,05296	0,10013	0,077305	0,169117	0,168892	0,2030965	0,178076	0,1671665	0,1923965	0,1877715	0,179687	0,146995	0,1491375	0,0602435	0,174729	0,1077845	0,0412205	0,2243375	0,10051	0,081042	0,1717285	0,1452525	0,146281	0,1006915	0,201942	0,1682305	0,0405185	0,136239	0,20504	0,0944	0,1101745	0,431266	0,160146	0,0701975	0,101918	0,453771	0,1207175	0,1514405	0,1032495	0,1326125	0,12323	0,182563	0,123268	0,212547	0,110867	0,0716285	0,1512025	0,1025075	0,038826	0,1149545	0,0977955	0,1677495	0,05626	0,139915	0,1312255	0,1312055	0,14118	0,0985225	0,156171	0,1937765	0,1118795	0,158044	0,113314	0,0465115	0,2010805	0,161916	0,0792515	0,145805	0,1138475	0,119595	0,139518	0,132998	0,097868	0,14674	0,1474935	0,129768	0,1151655	0,310467	0,0927255	0,199137	0,2109275	0,0787925	0,0594685	0,1766435	0,1301815	0,186853	0,083557	0,14956	0,108985	0,0735435	0,0907585	0,127183
