	D00049	D00059	D00079	D00094	D00095	D00106	D00110	D00113	D00136	D00139	D00180	D00225	D00227	D00232	D00234	D00235	D00241	D00255	D00270	D00274	D00281	D00283	D00295	D00300	D00301	D00306	D00318	D00332	D00336	D00356	D00364	D00371	D00380	D00394	D00397	D00400	D00410	D00411	D00415	D00419	D00422	D00426	D00432	D00437	D00440	D00442	D00443	D00451	D00454	D00465	D00480	D00483	D00493	D00494	D00498	D00499	D00503	D00509	D00513	D00514	D00520	D00521	D00522	D00523	D00524	D00525	D00528	D00540	D00542	D00559	D00560	D00563	D00574	D00598	D00601	D00604	D00606	D00607	D00609	D00613	D00627	D00632	D00635	D00645	D00646	D00665	D00666	D00673	D00674	D00675	D00676	D00682	D00683	D00684	D00687	D00688	D00715	D00726	D00760	D00765	D00769	D00775	D00779	D00780	D00790	D00837	D00838	D00845	D00954	D00965	D00987	D00996	D01020	D01022	D01024	D01051	D01071	D01103	D01118	D01126	D01164	D01227	D01236	D01242	D01269	D01295	D01297	D01324	D01332	D01346	D01352	D01358	D01386	D01390	D01441	D01454	D01462	D01603	D01652	D01692	D01699	D01712	D01713	D01717	D01745	D01782	D01828	D01871	D01891	D01925	D01964	D01965	D01973	D01994	D02007	D02066	D02070	D02076	D02082	D02147	D02149	D02150	D02234	D02237	D02250	D02278	D02279	D02327	D02338	D02340	D02342	D02349	D02354	D02356	D02357	D02358	D02359	D02361	D02374	D02566	D02578	D02588	D02614	D02671	D02721	D02725	D02826	D02884	D02910	D03165	D03187	D03210	D03274	D03365	D03415	D03442	D03490	D03503	D03621	D03642	D03654	D03858	D03879	D03880	D03881	D03966	D04006	D04034	D04040	D04375	D04625	D04716	D04979	D05113	D05129	D05246	D05312	D05341	D05740	D05792	D05938	D06056	D06396
D00180	0,055437	0,138174	0,834016	0,11877	0,1542625	0,5889135	0,213339	0,16432	0,088933	0,01334	1	0,022222	0,0400655	0,177248	0,067364	0,0844125	0,1094145	0,0795795	0,047619	0,072305	0,013158	0,021739	0,0526315	0,05	0,1183665	0,1790995	0,0386195	0,164619	0,06727	0,366157	0,045242	0,028838	0,066352	0,0465115	0,0642055	0,147465	0,01591	0,046568	0,0916105	0,62996	0,075	0,0791345	0,208819	0,0235035	0,075	0,0957235	0,154175	0,0500505	0,022222	0,1161135	0,0348835	0,0748305	0,0555555	0,0357145	0,14577	0,124396	0,0652175	0,046963	0,071787	0,047926	0,0479	0,1250705	0,0668825	0,081935	0,0454545	0,1459985	0,028177	0,080278	0,016129	0,0969825	0,0775725	0,0357145	0,0935575	0,117765	0,1775885	0,0128205	0,01562	0,0473295	0,021461	0,058348	0,0703435	0,085366	0,154754	0,0361535	0,086438	0,165224	0,23702	0,0731705	0,068338	0,077018	0,1386725	0,5014605	0,0859035	0,0473885	0,1476025	0,0690515	0,1484935	0,065735	0,084446	0,1790035	0,081075	0	0,0887635	0,1234305	0,0469935	0,18643	0,1602045	0,1768375	0,21934	0,036026	0,1902865	0,1397995	0,0506885	0,0487805	0,078345	0,0699655	0,0544015	0,0822505	0,0581395	0,124045	0,1060465	0,0249185	0,019154	0,0370635	0,146503	0,0704715	0,0561465	0,0523245	0,1611815	0,0662795	0,557874	0,0348835	0,128627	0,0853395	0,0278025	0,06805	0,1860965	0,0295975	0,07406	0,069625	0,072972	0,051952	0,023256	0,1186535	0,0824695	0,0456885	0,071669	0,0691345	0,3963715	0,1268475	0,3388365	0,1033405	0,12208	0,150938	0,252438	0,0689365	0,1509405	0,132543	0,12756	0,0961235	0,201735	0,1314945	0,023879	0,07142	0,1106395	0,2199475	0,2053445	0,132859	0,1289435	0,021739	0,1183	0,0585735	0,0652175	0,0806275	0,1528665	0,1157045	0,150035	0,0694795	0,076104	0,09877	0,0375	0,139137	0,145276	0,071913	0,489645	0,3951	0,1002525	0,0373305	0,0911635	0,128382	0,6061925	0,0369325	0,0753935	0,1227425	0,0773845	0,183565	0,115361	0,051282	0,0357145	0,0752385	0,076466	0,0845095	0,0875	0,2325335	0,1992	0,192954	0,075003	0,0763255	0,139726	0,013158	0,0794975	0,085423	0,064824	0,1515155	0,103549	0,08837	0,1452885	0,3881495	0,0576725	0,163525	0,0838025	0,0829905	0,0642365
D00225	0,100819	0,10035	0,022222	0,0365855	0,1283	0,034091	0,119111	0,1189555	0,2197515	0,1565425	0,022222	1	0,104651	0,0375	0,1791565	0,0860145	0,17051	0,15485	0,2759015	0,1918865	0,1486945	0,2986115	0,070588	0,2635985	0,113987	0,1014555	0,0384615	0,0151515	0,2067665	0,091474	0,2154705	0,1034485	0,0906055	0,192105	0,180735	0,1969115	0,192559	0,155372	0,132578	0,0212765	0,0659595	0,212455	0,0817725	0,0753255	0,051282	0,08614	0,03125	0,120967	0,19016	0,10985	0,1984085	0,16227	0,262646	0,1825745	0,1145055	0,0135135	0,2282405	0,1968195	0,1099705	0,156346	0,23255	0,1840475	0,193652	0,2314875	0,032258	0,078125	0,1	0,1304365	0,017857	0,104124	0,1734015	0,1898795	0,11167	0,108368	0,0934505	0,1415865	0,1291025	0,0089285	0,155751	0,1830965	0,165496	0,186478	0,096741	0,161938	0,2617845	0,242837	0,23451	0,0642675	0,1296215	0,193404	0,098148	0,0185185	0,1121	0,154086	0,1478555	0,1052	0,1247665	0,143035	0,0746935	0,025862	0,1748365	0,1168765	0,1018755	0,0772955	0,2546265	0,0736085	0,125255	0,119218	0,0357145	0,0958745	0,0870815	0,1234745	0,113188	0,127317	0,156166	0,1784975	0,0416665	0,171995	0,20749	0,014706	0,1414215	0,137453	0,258798	0,1752965	0,1361135	0,2107195	0,1607495	0,1659045	0,1364865	0,1871765	0,018868	0,2310515	0,154383	0,116073	0,15058	0,132076	0,102656	0,12692	0,5225535	0,108538	0,1983665	0,0882355	0,227973	0,180585	0,2053275	0,185638	0,1699915	0,2014745	0,0976435	0,05	0,0825675	0,1367435	0,2090145	0,1493715	0,0363635	0,1168135	0,1326115	0,143675	0,1470785	0,111925	0,0941505	0,115508	0,125727	0,0092595	0,0785935	0,0142855	0,015625	0,1758205	0,0899735	0,2683915	0,077193	0,08966	0,1916155	0,133035	0,1221995	0,0860245	0,17847	0,1830155	0,0757925	0,2369585	0,1516515	0,0555555	0,198953	0,1887695	0,0333335	0,0915615	0,107578	0,0857145	0,1569615	0,084017	0,020408	0,150835	0,193026	0,1299795	0,069978	0,067062	0,105523	0,0843335	0,279895	0,2175245	0,204785	0,2080545	0,192475	0,109258	0,146382	0,0142855	0,1	0,1961605	0,164875	0,126815	0,112	0,1773485	0,2220715	0,0742905	0,11382	0,200737	0,0932855	0,0128205	0,096686	0,164985	0,158242	0,111311	0,147546
D00227	0,0436115	0,0641025	0,0399355	0,0416665	0,0657895	0,028846	0,0542415	0,055138	0,0723335	0,1045885	0,0400655	0,104651	1	0,054958	0,1231845	0,0833335	0,0641025	0,150415	0,1375	0,108478	0,068335	0,076087	0,173369	0,097561	0,0658435	0,116279	0,0615855	0,025	0,0845085	0,065495	0,0824025	0,6170215	0,100091	0,1190475	0,0804355	0,12499	0,103589	0,13326	0,150203	0,0597735	0,0795455	0,184238	0,090909	0,0736515	0,0930235	0,1134245	0,0370885	0,151875	0,100289	0,06078	0,121951	0,095238	0,111111	0,125	0,0930235	0,0909485	0,09375	0,1062435	0,117625	0,17214	0,475944	0,125517	0,128642	0,112938	0,0694445	0,076923	0,3450125	0,0517205	0	0,0805155	0,1667445	0,095238	0,088455	0,076087	0,0864245	0,0651005	0,0743805	0,016368	0,109491	0,0940085	0,1516375	0,1022725	0,0900005	0,104975	0,153837	0,112743	0,0907655	0,077778	0,113895	0,1951395	0,1331265	0,0333335	0,1003475	0,1307565	0,0879215	0,1041195	0,06303	0,110651	0,102874	0,031199	0,0767335	0,07037	0,0520835	0,117769	0,1375	0,0333335	0,0581395	0,0604555	0,020183	0,078313	0,1275795	0,0641025	0,0897435	0,128813	0,1151785	0,0791765	0,060609	0,0362745	0,116279	0,02439	0,100715	0,161098	0,118038	0,429826	0,060925	0,0576925	0,1051215	0,076087	0,082088	0,0674325	0,025	0,0795455	0,0657895	0,075	0,1373395	0,109666	0,1087875	0,0759925	0,0870585	0,1220085	0,0840335	0,5080625	0,0813955	0,0535715	0,235964	0,076087	0,2050715	0,0869565	0,0678975	0,0964675	0,060865	0,099269	0,1332165	0,073701	0,0744455	0,1040745	0,0538765	0,0852635	0,125812	0,0875	0,0582185	0,075	0,072464	0,0357735	0,1219265	0,05	0,0394735	0,1115465	0,0877415	0,076087	0,1022725	0,0983815	0,106383	0,129032	0,1295195	0,097561	0,0930235	0,141202	0,130236	0,107143	0,1	0,0930975	0,1022725	0,1086955	0,0384615	0,0645065	0,0510205	0,597785	0,149471	0,1230805	0,0472015	0,0987575	0,1171665	0,0526315	0,10879	0,0809635	0,074468	0,167955	0,0555555	0,077432	0,0856555	0,06383	0,104651	0,067164	0,0906905	0,011628	0,4011965	0,1055435	0,120925	0,0749575	0,0731705	0,0957445	0,0930235	0,0618345	0,2042255	0,152465	0,076727	0,0333335	0,1877785	0,076923	0,070685	0,142181	0,0539715
D00232	0,00506	0,065358	0,158033	0,094916	0,070057	0,1602815	0,253875	0,385848	0,0933055	0,014494	0,177248	0,0375	0,054958	1	0,113546	0,0759585	0,090066	0,042553	0,0723225	0,1102425	0,046875	0,0641025	0,0757575	0,0606205	0,228037	0,188789	0,0398885	0,0968255	0,0938665	0,22125	0,1346695	0,03201	0,064518	0,105237	0,0648715	0,10537	0,035018	0,118989	0,1082285	0,2368065	0,0945035	0,123688	0,178558	0,1175485	0,0932135	0,077622	0,188098	0,0899195	0,0657895	0,178028	0,0760275	0,0915245	0,1000335	0,063024	0,1897735	0,171459	0,10971	0,060154	0,0781045	0,0583745	0,06549	0,1296105	0,029412	0,094172	0,1993265	0,117905	0,0477	0,3195945	0,0384615	0,1708235	0,1092965	0,0911295	0,0758485	0,115076	0,0859715	0,0454545	0,0308065	0,070295	0,076642	0,0737405	0,0555555	0,0971425	0,0668435	0,1042755	0,102453	0,0805685	0,115317	0,108052	0,12875	0,0601355	0,0787375	0,148206	0,0600305	0,102078	0,038812	0,0624775	0,3571215	0,126616	0,141298	0,38964	0,116774	0,0142855	0,1088845	0,145363	0,0706175	0,1291645	0,143634	0,0955015	0,1683745	0,0739	0,222087	0,082806	0,078125	0,123897	0,0962005	0,0916305	0,0834225	0,332886	0,1258775	0,0967015	0,1089785	0,047038	0,0378845	0,0784715	0,1447905	0,056818	0,0722475	0,0789475	0,070008	0,024033	0,1431915	0,1066835	0,1060515	0,084025	0,06956	0,12853	0,1576	0,06283	0,100119	0,113751	0,1166415	0,0635715	0,054054	0,131287	0,0860205	0,0890725	0,028235	0,102033	0,128853	0,1314815	0,1671835	0,1035385	0,1152235	0,0719555	0,1262775	0,0624425	0,532957	0,0697295	0,0667345	0,0985	0,0807855	0,100105	0,0701455	0,0930215	0,0781955	0,1090985	0,1203775	0,0803675	0,1048255	0,0641025	0,1022545	0,112903	0,111615	0,075075	0,165971	0,0923655	0,0576965	0,091893	0,136053	0,0920935	0,057143	0,145456	0,0806375	0,092055	0,17493	0,105672	0,129908	0,0748385	0,107424	0,1453535	0,2512295	0,13626	0,0515845	0,0986805	0,0348835	0,096043	0,112078	0,090909	0,0694445	0,05273	0,108082	0,0975375	0,0852145	0,1182965	0,1011435	0,09874	0,047565	0,054585	0,045278	0,014706	0,1120125	0,148391	0,0784875	0,1126105	0,0586295	0,0625	0,1358475	0,1129195	0,0522105	0,048413	0,10538	0,0697495	0,102742
D00234	0,052072	0,0775885	0,060959	0,028302	0,09113	0,0708025	0,1250105	0,12792	0,3754675	0,1392	0,067364	0,1791565	0,1231845	0,113546	1	0,175629	0,142605	0,204161	0,232038	0,3215735	0,111695	0,261074	0,0866955	0,187205	0,2077515	0,126125	0,08632	0,075	0,256471	0,109582	0,246922	0,0829105	0,1369175	0,1784765	0,164072	0,171015	0,123463	0,252337	0,16826	0,0688655	0,106221	0,347281	0,1288905	0,0694025	0,0864115	0,14589	0,0493035	0,189392	0,230085	0,151643	0,164667	0,175682	0,313811	0,153357	0,148666	0,0538735	0,2822075	0,15066	0,129596	0,12355	0,2023935	0,33787	0,3249785	0,2225225	0,0487805	0,0850785	0,0714285	0,1367915	0,0125	0,114173	0,4667235	0,22118	0,121388	0,2356205	0,130117	0,107971	0,0860005	0,051974	0,25078	0,167749	0,353861	0,25163	0,1290795	0,167306	0,1714095	0,1871085	0,2072845	0,1038795	0,205676	0,228685	0,1652	0,051487	0,125469	0,1747305	0,15521	0,0966365	0,1217265	0,1192915	0,153751	0,0673135	0,144958	0,218415	0,1935485	0,127646	0,19703	0,105322	0,1346375	0,1702795	0,048077	0,0847435	0,1237705	0,103065	0,112963	0,10864	0,1992075	0,288184	0,048743	0,178626	0,1828015	0,0465115	0,253312	0,216648	0,246314	0,1789865	0,2225955	0,25954	0,226304	0,254712	0,18367	0,258156	0,0525905	0,255748	0,106464	0,105528	0,254024	0,1069425	0,1377355	0,1352505	0,176985	0,194975	0,2602695	0,0713575	0,1758865	0,2489395	0,305213	0,23744	0,1490035	0,249796	0,119654	0,0997795	0,1077475	0,1890205	0,301785	0,224265	0,0916555	0,119314	0,124747	0,135979	0,2004215	0,1013035	0,07225	0,103703	0,227533	0,103416	0,140703	0,0454545	0,0487805	0,1679685	0,1369715	0,276734	0,155075	0,0696875	0,2386175	0,218916	0,157933	0,1429375	0,20599	0,173286	0,0964235	0,203105	0,23464	0,104634	0,2933765	0,2263745	0,0733325	0,113845	0,168916	0,086247	0,1652605	0,136761	0,07602	0,188712	0,210224	0,130448	0,12482	0,1182235	0,1916995	0,097774	0,2778265	0,2663615	0,2344465	0,29613	0,241775	0,14276	0,189595	0,0333335	0,094216	0,2103245	0,220851	0,087461	0,1025535	0,152243	0,228475	0,10834	0,11159	0,2202335	0,118823	0,0579065	0,1597805	0,159141	0,2206575	0,1423785	0,192163
D00235	0,1043535	0,168475	0,0812775	0,031201	0,1706265	0,0778825	0,111666	0,1063755	0,163747	0,1219635	0,0844125	0,0860145	0,0833335	0,0759585	0,175629	1	0,33337	0,278587	0,1571515	0,1995625	0,0713505	0,0836935	0,1206895	0,1558425	0,0752585	0,1492835	0,148359	0,120823	0,1714765	0,1940905	0,088355	0,0714285	0,218325	0,148225	0,1670615	0,1793125	0,168697	0,125415	0,1629265	0,09448	0,1546115	0,0940935	0,3731615	0,1169475	0,125	0,1357355	0,0454545	0,207914	0,0907895	0,146487	0,133025	0,533305	0,121336	0,1375425	0,15575	0,077781	0,114913	0,12783	0,4701035	0,120478	0,104976	0,158472	0,125934	0,108933	0,161948	0,107143	0,0769005	0,1227255	0,02	0,080645	0,107999	0,0740345	0,1399795	0,5257225	0,1996425	0,0687865	0,148148	0,051435	0,12057	0,138503	0,1171815	0,263875	0,1995505	0,153335	0,192035	0,1325715	0,122143	0,149785	0,1246305	0,1390445	0,17679	0,100697	0,2167865	0,174285	0,121094	0,2355555	0,1184505	0,2119835	0,0796705	0,037037	0,077173	0,1365345	0,10031	0,1117195	0,13268	0,111674	0,1461465	0,1692295	0,0305	0,132636	0,1343815	0,163345	0,2927015	0,114185	0,1818965	0,1253645	0,035137	0,0742175	0,124337	0,1271635	0,115876	0,1366385	0,1069115	0,093684	0,07109	0,087985	0,129939	0,0680125	0,064188	0,192432	0,0922725	0,0719735	0,196072	0,3795965	0,11889	0,261109	0,116291	0,1192525	0,117098	0,1626085	0,105061	0,060606	0,0739395	0,1004855	0,0836435	0,101945	0,142517	0,088516	0,1997785	0,149389	0,196267	0,27162	0,148139	0,207977	0,1255055	0,2422585	0,124392	0,1065635	0,141377	0,341045	0,146047	0,2939515	0,053552	0,0567565	0,1291655	0,1040505	0,081253	0,154705	0,3242565	0,1010485	0,5082025	0,190509	0,1220565	0,1923265	0,1721995	0,4063565	0,234575	0,246895	0,4019865	0,1065255	0,302235	0,163069	0,306245	0,110458	0,098298	0,2220375	0,1145255	0,10296	0,1468105	0,121868	0,0800535	0,1358	0,172915	0,096629	0,1597205	0,2060005	0,449157	0,1166665	0,091574	0,1954885	0,107583	0,118257	0,2750965	0,16064	0,226621	0,03123	0,0689655	0,1434935	0,142785	0,111111	0,287835	0,173577	0,0971605	0,0874275	0,1082985	0,1499815	0,116705	0,099076	0,106284	0,156397	0,157498	0,1679355	0,144312
D00241	0,2320405	0,283932	0,1038745	0,0591445	0,201575	0,0978795	0,10371	0,13548	0,2785515	0,103125	0,1094145	0,17051	0,0641025	0,090066	0,142605	0,33337	1	0,1444795	0,286573	0,1956515	0,1709605	0,178084	0,074074	0,118126	0,0763015	0,102234	0,109172	0,304375	0,17167	0,115933	0,223231	0,04	0,2084865	0,1318695	0,136865	0,157474	0,116164	0,0872845	0,1144585	0,033616	0,0857935	0,1337345	0,154785	0,070268	0,064516	0,076358	0	0,111558	0,069965	0,1150355	0,136805	0,238721	0,2470975	0,119663	0,1142385	0,0458595	0,232647	0,1260005	0,20663	0,1114615	0,104175	0,153911	0,18168	0,107898	0,068182	0,08	0,0562415	0,10942	0,0526315	0,074074	0,1789795	0,0719815	0,1863385	0,207866	0,155219	0,1595715	0,214174	0,0253265	0,099591	0,1335705	0,147534	0,207576	0,158855	0,1409985	0,126198	0,3201215	0,261473	0,102385	0,09769	0,162233	0,191225	0,0797345	0,154567	0,115177	0,1258715	0,1468515	0,1462085	0,2271295	0,0358395	0,019608	0,0966405	0,140595	0,124819	0,0632515	0,213705	0,1548595	0,1278245	0,1906065	0,013889	0,09782	0,0735155	0,1891015	0,135185	0,0668215	0,1218105	0,156468	0	0,0880975	0,1173565	0,163707	0,0977545	0,090013	0,097095	0,105111	0,13732	0,0879035	0,1235985	0,07878	0,1370995	0,199139	0,083264	0,0890585	0,18899	0,262904	0,067295	0,246855	0,120489	0,0767455	0,079673	0,084121	0,106419	0,0714285	0,107748	0,188159	0,111571	0,1195265	0,2418475	0,133665	0,097567	0,059524	0,0911835	0,1039235	0,148862	0,24732	0,1251685	0,1628505	0,1340295	0,172785	0,16432	0,2349335	0,251275	0,185064	0,0708935	0,027567	0,100586	0,1563355	0,1857495	0,19914	0,132758	0,196289	0,209966	0,172865	0,107491	0,107845	0,1117705	0,197395	0,15684	0,200703	0,165635	0,1083335	0,1797745	0,0675675	0,170806	0,0916955	0,1011735	0,0900885	0,113258	0,0760055	0,1073655	0,0653435	0,02439	0,118768	0,246179	0,091609	0,090192	0,132436	0,2034035	0,0925925	0,114128	0,37311	0,0938985	0,1595415	0,217217	0,144805	0,238334	0,1268035	0,06	0,207716	0,185264	0,1900285	0,148005	0,1265155	0,0964635	0,0738845	0,172182	0,164335	0,060981	0,2057125	0,0797675	0,1002495	0,103461	0,1304595	0,16438
D00255	0,058173	0,0997945	0,0767495	0,011724	0,133083	0,0736795	0,0703975	0,0846155	0,122847	0,199444	0,0795795	0,1389965	0,150415	0,042553	0,204161	0,278587	0,1444795	1	0,197184	0,1886035	0,0816125	0,1521915	0,111655	0,210485	0,1365895	0,1212075	0,0555555	0,04184	0,149915	0,134429	0,1201	0,128756	0,12915	0,229972	0,159611	0,1711795	0,119126	0,2027675	0,162326	0,0670035	0,0933335	0,101555	0,2697815	0,0919665	0,0795455	0,1773605	0,0086205	0,2502055	0,154485	0,1167055	0,2165185	0,4107355	0,1775515	0,2229655	0,1139185	0,047619	0,2274165	0,124772	0,4427325	0,163132	0,2226425	0,2107245	0,2052425	0,1553835	0,0394735	0,0625	0,0789475	0,081633	0,013889	0,0731705	0,283887	0,1643445	0,060034	0,264345	0,1582995	0,079293	0,0941135	0,0241935	0,1826895	0,155632	0,1833805	0,163235	0,164483	0,146847	0,195805	0,1389335	0,140103	0,091209	0,2110215	0,243576	0,235575	0,073969	0,1802385	0,2070715	0,2915085	0,1631005	0,077883	0,18684	0,1229625	0,0227275	0,126677	0,0924805	0,093859	0,122865	0,194309	0,0962435	0,085826	0,1502785	0,024578	0,0655025	0,23327	0,1291865	0,1599965	0,068322	0,293321	0,106936	0,0108695	0,11678	0,223561	0,076292	0,186879	0,2404545	0,2280505	0,217101	0,15289	0,1819435	0,1492645	0,16947	0,11852	0,1729615	0,0770865	0,1796075	0,1210555	0,183059	0,131974	0,164697	0,151177	0,120877	0,101394	0,1864845	0,240553	0,1014835	0,1643495	0,101624	0,287423	0,1331425	0,1566775	0,18258	0,1680085	0,0480035	0,1582875	0,2540545	0,2174535	0,1401565	0,0619055	0,1879575	0,084793	0,115233	0,140465	0,17068	0,1143375	0,139464	0,142002	0,0338985	0,166072	0,0774475	0,057964	0,1924485	0,160187	0,1787115	0,267405	0,173696	0,1982315	0,186757	0,1384285	0,2038955	0,1717525	0,2138975	0,244785	0,2480585	0,2911965	0,05224	0,337186	0,1718265	0,0611095	0,161123	0,1286365	0,1168335	0,2598775	0,1320785	0,064399	0,111356	0,196945	0,0682025	0,5372675	0,1322065	0,2605765	0,108546	0,13544	0,1315825	0,249723	0,172045	0,1674515	0,129296	0,1710745	0,003735	0,163421	0,175498	0,155644	0,0983745	0,13992	0,1725865	0,198289	0,1205465	0,1521	0,210655	0,148204	0,0929095	0,1901175	0,2582095	0,1522275	0,2222465	0,098658
D00270	0,078128	0,1077185	0,047619	0,048455	0,158786	0,047619	0,102317	0,10499	0,2855515	0,18941	0,047619	0,2759015	0,1375	0,0723225	0,232038	0,1571515	0,286573	0,197184	1	0,2619385	0,1707235	0,3217785	0,09375	0,340851	0,111301	0,163369	0,0694445	0,059978	0,243675	0,1378525	0,2721845	0,107143	0,1618175	0,4241715	0,21281	0,2074735	0,1793965	0,1780945	0,255365	0,0581395	0,1563685	0,15686	0,136978	0,119638	0,133487	0,1172875	0,0208335	0,2351715	0,19661	0,142536	0,57856	0,258788	0,715352	0,57298	0,1782935	0,067846	0,64813	0,1899635	0,191864	0,1974875	0,2561815	0,245452	0,149322	0,168155	0,1110425	0,080645	0,125	0,144473	0,0185185	0,127028	0,238595	0,2065135	0,105055	0,1390565	0,1314465	0,159865	0,151449	0,0185185	0,1464055	0,159651	0,1730065	0,2233825	0,1511755	0,2362915	0,262135	0,377585	0,2678835	0,151748	0,1994295	0,290089	0,202657	0,05	0,1698165	0,152478	0,155405	0,1172465	0,12836	0,2423305	0,106911	0,0520695	0,157123	0,151232	0,1127545	0,117036	0,6228885	0,0744465	0,13078	0,1533315	0,011628	0,1162005	0,176887	0,152318	0,141421	0,138477	0,245589	0,2460545	0,027778	0,126406	0,553989	0,0829515	0,201129	0,1713335	0,156373	0,376484	0,1643085	0,142225	0,2264455	0,3640125	0,160785	0,157485	0,04	0,264208	0,160501	0,1654595	0,149572	0,2290465	0,11802	0,131077	0,1374515	0,1915955	0,1700165	0,109375	0,2617765	0,1598365	0,2491765	0,191715	0,173885	0,390725	0,111608	0,04	0,1230155	0,191177	0,22243	0,167625	0,0485525	0,1777585	0,1186005	0,096031	0,1687965	0,1589925	0,114176	0,1646195	0,150625	0,033736	0,1074705	0,064516	0,0714285	0,268185	0,151782	0,3377285	0,1465065	0,1340115	0,477905	0,2652965	0,153965	0,1658515	0,215625	0,4331115	0,1144805	0,300003	0,232352	0,056818	0,2494635	0,4654035	0,059524	0,1185975	0,170137	0,125	0,2192025	0,1261225	0,0555555	0,1693375	0,619071	0,1128655	0,0945335	0,087605	0,135505	0,109375	0,1818605	0,27528	0,1587115	0,242235	0,2312965	0,1265905	0,172865	0	0,125	0,5279785	0,1733575	0,1507735	0,1676525	0,2136515	0,517438	0,076685	0,1487885	0,1973925	0,1215945	0,057143	0,2047825	0,194949	0,2069845	0,2249285	0,163087
D00274	0,083074	0,091215	0,07195	0,050415	0,1034705	0,0816325	0,143662	0,1375875	0,448018	0,143844	0,072305	0,1918865	0,108478	0,1102425	0,3215735	0,1995625	0,1956515	0,1886035	0,2619385	1	0,163873	0,23266	0,0697675	0,1844075	0,149785	0,170182	0,0688975	0,0911025	0,2963515	0,13963	0,1868005	0,077718	0,1892995	0,179355	0,1684115	0,157981	0,178147	0,244986	0,1573565	0,0810065	0,1057725	0,246938	0,155002	0,072155	0,091044	0,148189	0,0774365	0,1405315	0,1708915	0,1650595	0,162865	0,16887	0,310334	0,150385	0,1519365	0,0573495	0,277476	0,174231	0,13977	0,121556	0,137695	0,238371	0,1433125	0,171756	0,081081	0,129119	0,083435	0,1543785	0,027027	0,142405	0,3115015	0,152305	0,232435	0,206645	0,1407455	0,154719	0,160309	0,1023335	0,2793825	0,2518085	0,126107	0,203635	0,1445175	0,1706515	0,1990165	0,2033655	0,213911	0,1170315	0,1723615	0,167466	0,140305	0,0789475	0,1415485	0,172062	0,153608	0,124188	0,155628	0,461722	0,1428915	0,0827255	0,133705	0,140051	0,134205	0,1531255	0,212157	0,1102475	0,1474755	0,2050105	0,0743145	0,118205	0,1854205	0,114858	0,155239	0,1281825	0,2522175	0,2461725	0,075533	0,142988	0,165787	0,070395	0,2894055	0,165684	0,1745445	0,117261	0,18379	0,167994	0,1905165	0,2083015	0,110183	0,1895035	0,0701755	0,181967	0,114098	0,1263095	0,2010995	0,19682	0,16189	0,102342	0,157652	0,3101455	0,2376545	0,068682	0,187185	0,2499315	0,2186255	0,20287	0,2068815	0,1670065	0,141429	0,103937	0,1518705	0,287556	0,199703	0,428415	0,1039075	0,1353625	0,148597	0,102041	0,1405105	0,12129	0,0799665	0,1243695	0,1138615	0,0867405	0,12937	0,0609755	0,0657895	0,160098	0,1464935	0,24755	0,159255	0,0913375	0,240087	0,2209685	0,2032985	0,161686	0,1655065	0,1880665	0,12816	0,2081535	0,2084455	0,114145	0,268963	0,199531	0,0918365	0,164655	0,159028	0,0935835	0,191508	0,1653915	0,1048935	0,2274735	0,2323315	0,0949295	0,119364	0,123695	0,202112	0,0813955	0,1897565	0,193085	0,230606	0,218255	0,192225	0,1466645	0,152205	0,0609755	0,07572	0,1742525	0,141253	0,126028	0,12155	0,13491	0,162905	0,1156	0,1352845	0,140315	0,13723	0,0434785	0,11755	0,2014645	0,249547	0,1699415	0,3562485
